X,Y,id,global_id,name,ward_code,sa_global_id,commodity_type,commodity_description,monday,tuesday,wednesday,thursday,friday,saturday,sunday,total_days,timestamp,lga_name,lga_code,state_code,state_name,icon_url
3.21513736217369,6.52706324138641,"128560",a24a3afa-ec6f-4ccc-b87d-e50c14399703,Idera Market,LASAMO08,24d0e5e5-7677-4ba7-8a4a-f04015005e93,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/08/29 11:38:37+00,Alimosho,"25003",LA,Lagos,./0.png
3.3440346,6.6018884,"128561",9efa292c-c258-4131-8720-d0a2b65392c8,Trinity Mall,LASIKA17,c5ee29ab-4307-4285-80e8-4f0d5c0ef034,Clothing Electronic Spare Parts Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/08/29 11:38:37+00,Ikeja,"25011",LA,Lagos,./0.png
3.26399581269325,6.54696479283728,"128562",f556dde2-b1d0-436b-aecb-8c43b5a9e871,Pako Market 358,LASAMO25,,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/08/29 11:38:37+00,Alimosho,"25003",LA,Lagos,./0.png
3.32541387614892,6.50752583767223,"128739",ed1e3f3d-14b6-4971-b769-78963521fb20,Odo Eran Market,LASMUN13,bdb1d6c1-4286-48f2-8911-0916518d93e7,,,,,,,,,,,2018/08/29 11:38:37+00,Mushin,"25014",LA,Lagos,./0.png
3.36348004061349,6.46682521209389,"128862",7c00efb7-80ec-4883-9ff9-d04555abc39a,Kamaroun Market Apapa Road Ijora,LASAPA06,,Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/07/30 15:17:18+00,Apapa,"25005",LA,Lagos,./0.png
3.27102,6.45627,"128863",6644b647-f52e-4402-97b0-42be6587fa80,Irepodun Fsp Market,LASAON08,75322d77-98de-4fb7-ad43-4021502e4eb7,,,,,,,,,,,2018/08/29 11:38:37+00,Amuwo Odofin,"25004",LA,Lagos,./0.png
3.27426204865779,6.47536669062972,"128864",2b5a2375-95f4-4f32-9408-0b1cd7e8060f,Festac Market Shopping Centre,LASAON10,d21fab7b-16c5-4dfd-897a-a5f65a4906be,,,,,,,,,,,2018/08/29 11:38:37+00,Amuwo Odofin,"25004",LA,Lagos,./0.png
3.35186,6.52656,"129712",de1ccde4-3890-4063-b7f0-2e8481241d11,Alasalatu Yam Flower Market,LASMUN11,1668dfba-5475-4fd5-8b1d-3998e07d65de,,,,,,,,,,,2018/11/22 12:58:49+00,Mushin,"25014",LA,Lagos,./0.png
3.33453,6.51473,"129713",d6ac924e-3c05-41fc-93cb-3584e5c5bc2a,Volkswagen Spare Parts Market,LASMUN17,3e5bec14-dd5e-40ed-98d4-5a6a946822c4,,,,,,,,,,,2018/11/22 12:58:49+00,Mushin,"25014",LA,Lagos,./0.png
3.33402,6.51332,"129714",2650f17a-b9ec-4412-8fff-ec694741372d,Afenifere Building Market,LASMUN14,6b53b7b7-4533-4a95-936c-7649785e2e42,,,,,,,,,,,2018/11/22 12:58:49+00,Mushin,"25014",LA,Lagos,./0.png
3.34426,6.51742,"129715",e13942c0-01d9-423b-b409-e2e4f3b1f29a,Odo Asimowu Market,LASMUN17,3e5bec14-dd5e-40ed-98d4-5a6a946822c4,,,,,,,,,,,2018/11/22 12:58:49+00,Mushin,"25014",LA,Lagos,./0.png
3.36763,6.53302,"129716",0133d84c-f511-4fd1-98e2-5a81765898b2,Alasela Market,LASSMU12,,,,,,,,,,,,2018/11/22 12:58:49+00,Shomolu,"25017",LA,Lagos,./0.png
3.36773,6.53481,"129717",53dd0237-48f2-4a51-a17d-8b79472a8188,Somolu Model Market,LASSMU12,a02dbb47-c986-405e-b89c-888b0c5f9481,,,,,,,,,,,2018/11/22 12:58:49+00,Shomolu,"25017",LA,Lagos,./0.png
3.36009703260392,6.65025103196478,"129718",329dbd01-73a6-47ff-995d-55a9dccc0452,Market,LASIKA08,7b40f3fd-921b-4df5-9ac4-392b314fa9b9,Mixed,,No   ,No   ,Yes  ,No   ,No   ,No   ,No   ,,2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.338003333,6.671615,"129719",05cddb8a-2d76-43eb-915e-08dbe8e2c745,Iju Ogundimu Market,LASIOE13,03ad47bd-3458-42aa-80e1-e5b218c8e7fe,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,,2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
3.32488847278747,6.6691349789403,"129720",7764d962-bcf6-428c-976f-19d01dc4113d,Ishaga Market,LASIOE11,7f23ef5f-8cdf-4d35-8550-ec38df36a3bc,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,,2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
3.3363412718525,6.67141552096946,"129721",0fbbf650-3cf9-4c33-80fe-d1bc29965c42,Ajuwon Market,LASIOE13,03ad47bd-3458-42aa-80e1-e5b218c8e7fe,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,,2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
3.205461667,6.464541667,"129722",09efec67-bad4-4b40-8273-db6f5c725932,Iweju Anuoluwa Market Oko Efo Lasu Isheri Road,LASOJO08,cbba7b6d-8cc6-42e2-899a-08effbf10286,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.363885,6.463775,"129723",9e3ec03f-bb04-430f-af16-ef9925fab25d,Ijora Railway Under Bridge Pako Market,LASAPA09,,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Apapa,"25005",LA,Lagos,./0.png
3.20638155453103,6.46062063149131,"129724",56a73242-2328-4af6-ab65-c457e62ea7f5,Afolabi Ege Market Iyana Oba,LASOJO08,cbba7b6d-8cc6-42e2-899a-08effbf10286,Clothing Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.338065,6.480038333,"129725",ae4d8f44-3c2f-414b-ba2b-7932c6b40465,Orisunmibare Ojora Royal Market,LASSUE19,1f78901a-337c-41e6-9084-5d1c67c88c0e,Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.9433005,6.5994293,"129726",033dd30d-b644-4ec1-a609-e5a94689ce61,Araromi Market Odo Temu Epe,LASEPE15,,Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Epe,"25007",LA,Lagos,./0.png
3.386078333,6.494348333,"129727",247d47a1-b9e1-497e-91cd-73d5f66576e2,Asejere Fish Smoking Market,LASLMD03,cd62c14b-29fb-43e5-9b1c-29082efd49d7,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Lagos Mainland,"25019",LA,Lagos,./0.png
3.569033333,6.600263333,"129728",2959c7c8-6e3a-4fad-aaa2-632cec7089ec,Green Grace Farmers Market,LASIKU29,,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.40088990728297,6.45207281397766,"129729",c3c88885-79ff-40fc-b6fb-0a799782ee88,Araromi Sandgrouse Market,LASLID06,ed61ed51-9ce8-4261-9619-b50ffca498ed,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.18883062447305,6.47059620691636,"129730",d35efeae-470a-4c8a-b0b6-a8f51263c98b,Okokomaiko Central Market,LASOJO10,9c9aa243-0832-49be-a5e7-846586ff815f,Clothing Livestock Electronic Spare Parts Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
2.90521,6.438811667,"129731",516731b4-6092-4a07-9b79-f61eddc67d11,Molakina Shopping Complex,LASBDY18,644599e0-ee87-4a09-a118-e4937ee27c0a,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.344618333,6.477098333,"129732",6cb8ad07-9356-4448-85ef-f4c238dfde7e,Aratunmi Shopping Complex,LASAPA03,7d0d70aa-5a00-411b-bf2d-6208174aa3ca,Clothing Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Apapa,"25005",LA,Lagos,./0.png
3.255816667,6.455236667,"129733",82e86a5c-caf0-40fb-be88-8f7bab7a7a91,Abule Ado Express Market,LASAON01,7b9fe59a-ea69-446e-a851-d92fcdae8e83,Clothing Livestock Electronic Spare Parts Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Amuwo Odofin,"25004",LA,Lagos,./0.png
3.310225,6.477861667,"129734",7f6d4b45-ee50-42fb-9f47-8fed7d246139,Fruit Market Ago Road,LASAON04,2ccb34f0-818e-4945-852f-9baa27949499,Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Amuwo Odofin,"25004",LA,Lagos,./0.png
3.9988359616329,6.67332281976673,"129735",0104c14b-b08c-41d6-8912-fcb08495ab43,Ajebowale Market Ibowon,LASEPE13,f447e344-e30f-4c5d-8b99-b02b051ff673,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Epe,"25007",LA,Lagos,./0.png
2.900675,6.434606667,"129736",cec6739b-ca74-42ad-900d-0ea1a023d0c5,Bizsam Shopping Complex,LASBDY18,644599e0-ee87-4a09-a118-e4937ee27c0a,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.511035,6.436743333,"129737",2098d878-9f70-4e94-af5b-ca1218dc988b,Alubarika Plano Market,LASEOA15,07ad26e1-694a-46f5-a7a2-c5b5e07aceae,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Eti Osa,"25008",LA,Lagos,./0.png
2.95882223784822,6.48694317392958,"129738",a95ad989-bbe5-4ac4-9770-eec999ab318f,Ikoga Saw Mal Market,LASBDY13,,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.428728333,6.443905,"129739",b3eb599d-b6b4-4e6f-ae3e-ea9954009f96,Powa Bus Stop Market,LASEOA07,abb1c4d1-647d-44c7-9512-016897cfcdfe,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Eti Osa,"25008",LA,Lagos,./0.png
3.3530392,6.6104425,"129740",c50637bb-4815-4cb6-b356-0290acc2dafa,Alausa Shopping Mall,LASIKA07,,Clothing Electronic Spare Parts Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.503963333,6.618678333,"129741",abdfe3b3-af14-451d-91aa-11905eb6b6c3,Ladega Street Market,LASIKU20,7e36092b-6e88-4542-9269-0bf9531f7a86,Clothing Livestock Electronic Spare Parts Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.333486667,6.478731667,"129742",3a4ecfe0-1480-4e71-b0a3-fe233837dd1e,Coker Bridge Market,LASSUE13,,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.17239668545415,6.48241839792553,"129743",ed045298-e3ef-47b0-90db-e0b47929b268,Isashi Plank Market,LASOJO01,5198d6e7-343d-47ba-9b8b-cae74adaa212,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.3082668,6.5301295,"129744",2fde68a5-574a-4b5a-838e-64baecddd194,Jakande Gate Market,LASOIO03,,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Oshodi/Isolo,"25016",LA,Lagos,./0.png
3.51825,6.589175,"129745",31160fbe-c617-43ee-93cf-9f97429bbd2e,Kaniyi Owode Market,LASIKU01,4a1532d6-e0b5-472c-b0fc-99cbc41bfdad,Clothing Livestock Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.38539591950372,6.47900655453103,"129746",9b53a134-25f7-4eea-b4e5-3f8ab2d502a6,Spare Parts Market,LASLMD17,a752ec00-2c35-4b8c-b165-51895ad66dca,Electronic Spare Parts,,Yes  ,Yes  ,Yes  ,No   ,Yes  ,Yes  ,Yes  ,"6",2018/11/22 12:58:49+00,Lagos Mainland,"25019",LA,Lagos,./0.png
3.3426398103992,6.476111621626,"129747",41cc642f-67b4-4885-a957-9cfc0220768a,Sari Iganmu Market,LASAPA03,7d0d70aa-5a00-411b-bf2d-6208174aa3ca,Clothing Livestock Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Apapa,"25005",LA,Lagos,./0.png
3.3693053434789,6.43788552155833,"129748",defe9800-f9ac-47cd-b126-90e46c0cd203,Karima Supermarket,LASAPA02,188a5f6e-670a-4cbe-a5eb-f6f0054b1a5c,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Apapa,"25005",LA,Lagos,./0.png
3.35125700996081,6.4542992527402,"129749",e24fd7e8-25ec-4eed-9b1d-935ba76daea6,Alayabi Agba Market,LASAPA10,ac83a26e-2ab4-4ffb-8323-656207c49aa0,Mixed,,No   ,No   ,No   ,No   ,Yes  ,No   ,Yes  ,"2",2018/11/22 12:58:49+00,Apapa,"25005",LA,Lagos,./0.png
3.39028419550124,6.46567922323449,"129750",4c99105c-70c4-4112-ba41-bd4d583ab835,Fresh Fish Market,LASLID08,f55c284a-33b3-464d-8ac4-660b74c96bfa,Livestock,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
2.959261667,6.48526,"129751",ddfd1d3b-20c8-4101-bc5c-afd32d7282a2,Plumbing Material Market,LASBDY13,,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.352688333,6.536925,"129752",e8d504f5-99b9-49aa-8a48-1ef48d96f349,Amu Plank Market,LASMUN12,bdeef3fa-81cf-4e14-8bf4-578c85760a5d,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Mushin,"25014",LA,Lagos,./0.png
3.36750075256826,6.43783166346401,"129753",4cce66bb-1dfa-4aae-ac66-7ec975ec33b6,Nars Supermarket,LASAPA02,188a5f6e-670a-4cbe-a5eb-f6f0054b1a5c,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,No   ,"5",2018/11/22 12:58:49+00,Apapa,"25005",LA,Lagos,./0.png
3.34502,6.610943333,"129754",e8852ccb-b3fe-447b-880b-28bfc9bfc67e,Centre Plus Mall,LASIKA17,,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.479365,6.5679436,"129755",16bc3960-d9cb-4bf4-bee9-eb8d57df96bc,Akinsanya Market,LASIKU01,3a789366-ee28-40ac-8afc-1644317857ba,Clothing Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
2.95683671902234,6.43970900449876,"129756",f5838e33-fd0b-441e-9998-0362dc2cd47d,Ajagamibo Market,LASBDY04,ec80a623-4f6d-4d4e-a351-84f1928c3260,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.57796,6.614236667,"129757",2fb97333-f760-4730-8c7e-018e1d314688,Ola Oluwa Market,LASIKU29,,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.093731667,6.4999,"129758",ca0e189f-23b5-4e20-be98-a6160b9e159c,Olohunda Market,LASBDY08,9f30ef47-832a-49f8-b7ff-78aae650e2fe,Livestock Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.26863467692799,6.54979214166362,"129759",1ab9cfec-a8cd-4b6a-9bd5-387ad90149ba,Irepodun Market 228,LASAMO20,,Clothing Livestock Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Alimosho,"25003",LA,Lagos,./0.png
3.3172231509546,6.64589536209716,"129760",920520d8-4e18-45e8-b38c-4414b05d9623,Abattoir Market,LASIOE02,9f00a638-f6ef-488a-8ffa-ce3b35660b0e,Livestock Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
2.94938717741437,6.4421318122742,"129761",c8f86ecc-3e7c-4ff4-b852-9f3255b7dd99,Aradagun Market,LASBDY03,8ab7dde8-142d-4893-ac30-5298fe90c7b7,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.139033333,6.459438333,"129762",d34e8a7e-b5bc-4fe5-957d-bbc761775278,Shibiri Market,LASOJO03,ffb3430a-19d3-477c-a58e-666922881fe0,Clothing Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.38368264097021,6.47981413749876,"129763",78397108-caa4-4de6-8132-c1d096788297,Oyingbo Market,LASLMD17,a752ec00-2c35-4b8c-b165-51895ad66dca,Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,,Yes  ,Yes  ,No   ,Yes  ,Yes  ,Yes  ,Yes  ,"6",2018/11/22 12:58:49+00,Lagos Mainland,"25019",LA,Lagos,./0.png
3.561523333,6.618938333,"129764",c7f42a0d-d7fc-43ea-b62f-450ad749a04d,Eleshin Market,LASIKU29,1d8969e7-7e4f-4be8-9999-b773a89d853d,Livestock Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.306468333,6.645993333,"129765",6258fd8f-c059-4796-a869-acbac44577e7,Oja Oba Market,LASAGG08,11ae2e14-678b-4c4c-8d02-a413f5e346ef,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Agege,"25001",LA,Lagos,./0.png
3.396188333,6.601935,"129766",74cf941b-4b79-438d-949a-52d272de9d1a,Ajelogo Market,LASKSE09,0ed55456-f0f9-401f-9856-2fa6a54e0683,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Kosofe,"25013",LA,Lagos,./0.png
3.181856667,6.466013333,"129767",b5f1a80a-929b-47eb-8f94-e9c10f4d3b77,Akoberu Market,LASOJO10,9c9aa243-0832-49be-a5e7-846586ff815f,Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
2.92012,6.441183333,"129768",f8e2bf8c-c493-46c5-a254-f17a08899e55,Ayelaju Market,LASBDY03,8ab7dde8-142d-4893-ac30-5298fe90c7b7,Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.32722,6.660863333,"129769",90b0fc89-b584-4f3d-bd28-654f5989f914,Araromi Market,LASIOE12,d6aad265-bd2a-408a-9db9-c1002f3d0bc3,Clothing Livestock Food Stuff Mixed,,No   ,No   ,No   ,Yes  ,No   ,No   ,Yes  ,"2",2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
3.3010652,6.5518408,"129770",1a672009-5367-415a-83e0-cbd39cbd59a8,Egigbo Market,LASOIO09,,Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Oshodi/Isolo,"25016",LA,Lagos,./0.png
3.32958347032949,6.61366260979931,"129771",4c4c7c6d-2ebe-41cc-8501-88ca78e3ab0b,Ashade Market,LASAGG13,f7ae4133-1cd3-4ee1-9d3a-e8d39031d870,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Agege,"25001",LA,Lagos,./0.png
3.476181667,6.656493333,"129772",06987996-bc93-44f4-a1c8-b157f9c6a049,Asolo Market,LASIKU06,043a94a0-3dab-4042-888f-cece63819245,Clothing Livestock Food Stuff Mixed Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.566928333,6.616453333,"129773",432dc167-e96f-4a22-b335-4a8694514bb3,Elepe Market,LASIKU29,1d8969e7-7e4f-4be8-9999-b773a89d853d,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
2.957773333,6.491318333,"129774",e6b062f2-de96-45a9-add4-8458f2797d47,Pots Market,LASBDY13,,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.378363333,6.505961667,"129775",72eff916-afe8-4887-b5d9-e2c10ddafcca,Sabo Market 372,LASLMD15,5aa4cca7-a21e-4222-8650-b2747ebea78f,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Lagos Mainland,"25019",LA,Lagos,./0.png
3.775603333,6.474,"129776",dd135c71-27b9-4074-817d-44d5622c9032,Lapaz Mall,LASIUI05,e9d67928-8cc9-422d-b9e6-7b8f847c9750,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ibeju Lekki,"25009",LA,Lagos,./0.png
2.95971432310483,6.48448772746946,"129777",15602cf4-e0ab-49f4-bc13-3b75d111116d,Market 4,LASBDY13,,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.25186121206107,6.45380429335369,"129778",af8dd959-315f-4fdb-b929-9bc1c76328bf,Fh Market,LASAON01,7b9fe59a-ea69-446e-a851-d92fcdae8e83,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Amuwo Odofin,"25004",LA,Lagos,./0.png
3.31128,6.61204,"129779",e40ef2b1-a6d9-4b12-9364-3704b3d58077,Dopemu Market,LASAGG10,fdfe8169-8868-459c-a396-c071bef74c7c,,,,,,,,,,,2018/11/22 12:58:49+00,Agege,"25001",LA,Lagos,./0.png
3.32546,6.62267,"129780",6d50e8f4-4213-4811-9b4e-a30853d30310,Oba Ogunji Market,LASAGG06,,,,,,,,,,,,2018/11/22 12:58:49+00,Agege,"25001",LA,Lagos,./0.png
3.33821,6.46656,"129781",f88646d0-40bb-4abf-b50c-d64c8a7c6cf0,Mosafejo Market,LASATO06,75ef33f8-5ea0-4f66-9990-64b57f3eb778,,,,,,,,,,,2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.34294,6.45819,"129782",9fe15f9d-d932-411e-b733-152d707b21d9,Shopping Plaza,LASATO01,,,,,,,,,,,,2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.33794,6.45979,"129783",3cf92046-89db-48dc-b7cc-158e3e2bad46,Abule Layeni Market,LASATO10,d314657d-2130-4a33-82c2-6c9f88e27aa5,,,,,,,,,,,2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.3233,6.46041,"129784",9421dd09-9a19-4946-85e1-3b0a0a2d6877,Mammy Market,LASATO14,136dc8f0-9113-4c40-892b-aade9806d807,,,,,,,,,,,2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.32358,6.46203,"129785",92a4a087-360d-4605-aae6-0f91614c6372,Layeni Market,LASATO14,136dc8f0-9113-4c40-892b-aade9806d807,,,,,,,,,,,2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.3504,6.45271,"129786",7f89223d-f7a8-4d87-a10c-3e3407ba9742,Oluwa Shopping Mall,LASATO13,a937ca33-238c-484a-a6fe-d8d9e69a3ae7,,,,,,,,,,,2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.23047,6.45949,"129787",bb03ce89-5d2c-455d-a1a5-de31354f4187,Onireke Shopping Complex,LASOJO08,cbba7b6d-8cc6-42e2-899a-08effbf10286,,,,,,,,,,,2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
